0.507751327245845	0.779807143545932	0.772712775811915	0.679077822186326	0.145795916738851	0.193504754708417	0.760526236575773	0.372333045699345	0.0171498443316437	0.0885715926533058	0.128631350914163	0.827898840656615	0.313985734500356	0.196588747063967	0.742879482702607	0.366069731849324	0.198664557029225	0.389335493289793	0.696622973871049	0.530799041395585	0.383644621403203	0.650781332286315	0.0652032240752799	0.840485254643139	0.670588124004753
0.394257271686905	0.188638158469238	0.661798871106240	0.714159602904913	0.438657096604299	0.458184362590058	0.139112454817806	0.294159057744743	0.844059143131386	0.759534517938633	0.104171121396137	0.279535348660674	0.576570730117900	0.760640426344376	0.260972524034756	0.305922538926303	0.0896996451846226	0.164304937700498	0.874497797305249	0.859596138517182	0.158130473840722	0.847187004986116	0.0163374830323335	0.770043193233885	0.291549029058886
0.382814419666753	0.00948660514557809	0.397966331038198	0.137596346722687	0.455260524112727	0.855406773368339	0.607066780411042	0.0551410962027556	0.771896490407727	0.0696216609034197	0.143595618326199	0.831775632268155	0.121669951444339	0.172254684564711	0.00392904334398048	0.603825177664175	0.543031367312508	0.751202316634098	0.567709864258441	0.507179319634777	0.641884336925178	0.345903537918188	0.520089402021873	0.857159763795324	0.323484886407100
0.883429536749322	0.410077380592036	0.501051178487892	0.0827751311170012	0.318136628891429	0.131757277183054	0.792711275612836	0.700689547819192	0.289107437700923	0.585777045545506	0.439755329937345	0.528207271752401	0.668335526438076	0.861559249783997	0.785697103447752	0.489215316249616	0.162388932725718	0.0605619253067011	0.678425711000475	0.736270426966059	0.0384083329939824	0.0681483234043566	0.652348331546497	0.933452098035300	0.716771770479120
0.730390980090629	0.141326006093733	0.612551084945355	0.112225862342459	0.925516018006800	0.613868219070342	0.211791667976633	0.892967145454740	0.700633657139209	0.282791819657976	0.471845920088767	0.00744442944309931	0.180552422979097	0.831522339005234	0.987011105076151	0.244432272447218	0.00477409736760326	0.0913369057265595	0.0288164959694139	0.857486965438703	0.0668494320064144	0.0114804072198027	0.394154496357146	0.0150730948901785	0.184228848250463
0.766248820374540	0.532759309953983	0.133072433875949	0.369215423122448	0.721514922655791	0.638411408938158	0.0320509813311460	0.726024881904165	0.913042572841459	0.521658910419883	0.686694072793856	0.757005693940620	0.177952806385804	0.749052323525290	0.608499823651768	0.872410000482480	0.545935029280401	0.939912151600298	0.759422915280682	0.114279426107180	0.538985919782559	0.00679006178412922	0.380635717126559	0.189844211957213	0.440327803839445
0.489068371464547	0.557759720343997	0.283353859003173	0.965415422999041	0.636561985688488	0.752028636824309	0.803438301482198	0.585521323351981	0.944897083709908	0.974270128516329	0.359335565536648	0.850602391268061	0.810207550377810	0.721212652027278	0.359422356812934	0.531326798499660	0.630658401447686	0.583669254609868	0.175420134341602	0.433257775249223	0.918255284871756	0.292474738859426	0.369605262748845	0.694103917856729	0.364516607348060
0.407794798923452	0.693439709750677	0.837400333016416	0.362389697684444	0.945800998401918	0.256672671766269	0.0393070192420973	0.952208100508844	0.267973466278263	0.684214660198390	0.309474424703277	0.225088230617267	0.0574774620640082	0.523054740863196	0.964325654983297	0.731651869516557	0.393110587770847	0.857978554833405	0.559879309671604	0.284771654560967	0.166713047783248	0.217662297150216	0.753130011826340	0.977297512818021	0.213506929577813
0.874205637419379	0.876368641092026	0.865931228918039	0.930393722005854	0.730327868497534	0.548656857915199	0.740999695367270	0.360747864196355	0.154360575516756	0.401481078340198	0.0411564021073455	0.449802201868684	0.583256369703917	0.912212580806977	0.873222487679492	0.404835978513897	0.567483067370923	0.380297923466409	0.532174654987573	0.868569477227289	0.124609670458725	0.301901981960125	0.611899893545152	0.575260670390170	0.533546602895052
0.247627057821968	0.0196346218911804	0.0547587968806460	0.0959827022432505	0.521926922823547	0.938038565240678	0.339317886538593	0.0912523372648386	0.370596347043015	0.104771776890862	0.947519522047476	0.887462059127256	0.704180552827616	0.280892287642761	0.435135074832631	0.722006481777763	0.0832554738977064	0.360367288321535	0.304010573475558	0.0669550484075734	0.0136945903161759	0.595397297036834	0.239151371389754	0.562370184067695	0.832271452226791
0.0169700540103106	0.686594099630955	0.493184540383901	0.121930563669812	0.647242350851863	0.950067360913490	0.416090862171992	0.486916856292688	0.222813846660393	0.414886393540972	0.0746163046084833	0.0925413679151385	0.904099112287873	0.110737439345992	0.153276278701005	0.703811657615708	0.500919194686668	0.292078498122499	0.700070061781019	0.611404014986471	0.762762679896921	0.563692926363164	0.925260141377855	0.941774303986174	0.472794978818230
0.0974459076129323	0.986430315920472	0.830148406828874	0.488612134889167	0.736006491165353	0.605515375388791	0.193795870327211	0.165584152896677	0.0262615539784353	0.547699353338790	0.949703558363172	0.496374754919650	0.289482326336862	0.354432713447256	0.651365281039924	0.297367215570089	0.0860746832150645	0.0856247764692240	0.952069306410814	0.344333637062247	0.722754183659199	0.217995772666720	0.381886237178927	0.686355586000734	0.632356811249311
0.808404950199406	0.985761461514425	0.918485125660436	0.922508348313854	0.871009123366924	0.810568126683171	0.947056988641045	0.257324518478957	0.181079755578670	0.231350805396115	0.232460098891134	0.228641810216869	0.859909698216231	0.117809745303786	0.160507985945279	0.0805798509369524	0.251993810336616	0.645593722931464	0.544780111616543	0.269674761186527	0.854439201989133	0.390584246597015	0.373454933849762	0.331157500791930	0.197001067788790
