0.633298051262497	0.557048763448675	0.151013671156467	0.417922746553674	0.508215998560839	0.861107699117927	0.772367921942019	0.380141087167019	0.425734291747140	0.257131529786454
0.211514921777917	0.620512540291521	0.410210573248166	0.176772112023519	0.973241087189969	0.444598958683106	0.387390901008860	0.0318437788239098	0.866155284306342	0.168827957876712
0.560343313816070	0.000656918628310743	0.893035790884345	0.834776737929012	0.818231653527548	0.386605595670863	0.0444251760194209	0.215882108560525	0.480643006518285	0.599234893994436
0.103609241520398	0.187783652456388	0.854433749144311	0.675794779961736	0.858761474236490	0.832005960782012	0.986847685730208	0.0853037606022320	0.908342379286424	0.810991768740881
0.292328870559013	0.476269316824680	0.542755352128744	0.185443080728449	0.896617280772590	0.206492289176919	0.523023618484770	0.796876535927844	0.250534022787632	0.848919287183767
0.544016983864158	0.0181568281613272	0.460458240612018	0.611132847610424	0.299504578306307	0.897802882728932	0.843683233994775	0.401805540428631	0.526644211230876	0.844772443859436
0.180871678252148	0.474907909597357	0.149394783975680	0.705151517049971	0.880025095768020	0.459502936433639	0.891857140317996	0.0497938393850016	0.244831145711136	0.235003035362619
0.276075305916425	0.0765906925422749	0.488904191844095	0.0283189971642777	0.255213277098220	0.163449959725629	0.685589106885733	0.316488525096754	0.838439466637709	0.508285302462269
0.232596902099564	0.250691431806537	0.569120721519152	0.520869322396120	0.192148113110052	0.268749845675418	0.517844283957746	0.871219848767493	0.525723470889763	0.669354740555077
0.548817783376804	0.581181607110321	0.341459969241964	0.259120488311744	0.186618434728607	0.520700854548007	0.441956160500707	0.931405901051082	0.349803831534459	0.0907413241525935
